7.180054199699999629e+01 9.279240628450000372e+01
7.180071198939999988e+01 2.720678980730000163e+01
7.180124598739999442e+01 2.502079213500000066e+01
7.180227997900000503e+01 2.824801547750000097e+01
7.180256599189999633e+01 4.093024148439999976e+01
7.180275797839999541e+01 1.930641132659999926e+01
7.180300199990000465e+01 1.497858823349999966e+02
7.180324000119999539e+01 3.439336867179999757e+01
7.180373799800000256e+01 9.247511806389999833e+01
7.180385598540000558e+01 7.110231747829999449e+01
7.180391797420000444e+01 1.044058236849999943e+01
7.180443799500000068e+01 2.244007930969999975e+01
7.180447998639999696e+01 2.866320543320000169e+01
7.180487197639999408e+01 4.037493802000000187e+01
7.180488798019999308e+01 1.597708969179999983e+01
7.180509999390000075e+01 2.137616284870000172e+01
7.180559998750000261e+01 1.040504122109999940e+02
7.180583599210000045e+01 8.914124123360000596e+00
7.180616399650000403e+01 3.092877678469999836e+01
7.180620399119999320e+01 6.792096739960000207e+01
7.180666199329999699e+01 4.037493802000000187e+01
7.180686998369999685e+01 8.952210904470000230e+01
7.180704399939999405e+01 1.219545333439999979e+02
7.180746999379999806e+01 4.892383370000000298e+01
7.180813798309999640e+01 4.983212785740000328e+01
7.180834999680000408e+01 7.110231747829999449e+01
7.180870598549999784e+01 2.383901134510000119e+01
7.180902600289999782e+01 1.357053176099999980e+01
7.180979597569999839e+01 8.590863151480000681e+01
7.181009200219999400e+01 2.275404271689999902e+01
7.181014597419999745e+01 5.530271364699999737e+01
7.181018599870000685e+01 1.101515734820000034e+02
7.181066599490000613e+01 5.560923670609999903e+01
7.181100398300000620e+01 1.512407788710000034e+01
7.181132799389999377e+01 7.989114297940000142e+01
7.181141600009999593e+01 6.126818727109999685e+01
7.181176197530000138e+01 2.527633653199999841e+01
7.181196999549999305e+01 1.864643435509999847e+01
7.181235998869999548e+01 5.076098153200000240e+01
7.181238999960000058e+01 2.502079213500000066e+01
7.181258597970000324e+01 2.655062234440000069e+01
7.181303399799999454e+01 1.700123846589999914e+02
7.181304797529999462e+01 1.068651125609999930e+01
7.181314599510000107e+01 6.554107356629999970e+01
7.181318998339999382e+01 4.983212785740000328e+01
7.181319800020000343e+01 2.106594304320000077e+01
7.181323599819999970e+01 4.892383370000000298e+01
7.181365397570000653e+01 1.466570960880000030e+01
7.181417599319999567e+01 3.055989272649999933e+01
7.181507599350000248e+01 5.105417044979999730e+01
7.181525400280000326e+01 7.196708774680000431e+01
7.181525999309999975e+01 1.577664546459999961e+01
7.181534600259999479e+01 2.209548688699999985e+01
7.181599000100000296e+01 7.954489691359999881e+01
7.181625598669999988e+01 3.785786921790000292e+01
7.181665599350000662e+01 2.383901134510000119e+01
7.181697797779999348e+01 1.968507227089999958e+02
7.181711399559999620e+01 1.219545333439999979e+02
7.181752398609999943e+01 3.055989272649999933e+01
7.181760397550000619e+01 6.520817774869999539e+01
7.181785598400000481e+01 8.624513686470000096e+01
7.181788799170000459e+01 3.924651034450000253e+01
7.181799998879999691e+01 2.824801547750000097e+01
7.181855198739999935e+01 6.126818727109999685e+01
7.181861397619999821e+01 3.785786921790000292e+01
7.181881198290000157e+01 2.415718359090000078e+01
7.181882399319999877e+01 1.044058236849999943e+01
7.181962999700000694e+01 1.273823213730000070e+01
7.181975597139999934e+01 4.782602443529999903e+01
7.181991797690000112e+01 1.066973212380000007e+02
7.181993597749999481e+01 3.055989272649999933e+01
7.181997597219999818e+01 2.275404271689999902e+01
7.182050397989999624e+01 4.093024148439999976e+01
7.182053199409999422e+01 2.383901134510000119e+01
7.182144397499999400e+01 2.687361006580000122e+01
7.182152998450000325e+01 5.792614042160000309e+01
7.182164397840000447e+01 1.005500982869999973e+02
7.182166397570000527e+01 1.624706441329999862e+01
7.182175996899999859e+01 3.211415528589999724e+01
7.182177197929999579e+01 2.502079213500000066e+01
7.182199597359999643e+01 3.759275637710000240e+01
7.182217797639999901e+01 5.560923670609999903e+01
7.182251799109999979e+01 1.864643435509999847e+01
7.182262197139999671e+01 9.279240628450000372e+01
7.182293799519999311e+01 1.273823213730000070e+01
7.182317396999999914e+01 5.105417044979999730e+01
7.182445198300000300e+01 4.389754417689999855e+01
7.182462397220000128e+01 1.486964897270000030e+01
7.182467398049999474e+01 1.512407788710000034e+01
7.182489398120000601e+01 3.439336867179999757e+01
7.182519999149999990e+01 9.760452145589999517e+00
7.182551798219999739e+01 3.870242953300000011e+01
7.182604798670000434e+01 2.687361006580000122e+01
7.182609799499999781e+01 2.244007930969999975e+01
7.182683199640000282e+01 3.870242953300000011e+01
7.182688596840000628e+01 1.930641132659999926e+01
7.182727798819999521e+01 2.655062234440000069e+01
7.182738399510000704e+01 2.527633653199999841e+01
7.182740598920000252e+01 2.720678980730000163e+01
7.182799598569999944e+01 3.257429346469999842e+01
7.182889798280000093e+01 1.690431120470000081e+01
7.182903799410000545e+01 1.486964897270000030e+01
7.182906997199999921e+01 1.577664546459999961e+01
7.182924798129999999e+01 2.687361006580000122e+01
7.182926198840000609e+01 3.951333431730000001e+01
7.182955998180000279e+01 8.380392678469999623e+01
7.182987198230000558e+01 2.383901134510000119e+01
7.182987996939999675e+01 1.624706441329999862e+01
7.183012798430000601e+01 1.930641132659999926e+01
7.183020198350000385e+01 1.834996683809999851e+01
7.183059397339999919e+01 5.196440666979999889e+01
7.183086398240000392e+01 1.451158884950000072e+02
7.183088797329999409e+01 3.705910740160000216e+01
7.183098798989999523e+01 1.930641132659999926e+01
7.183100399369999423e+01 1.597708969179999983e+01
7.183114197849999982e+01 1.597708969179999983e+01
7.183125197889999924e+01 2.560026316509999944e+01
7.183142396809999752e+01 2.353791898980000141e+01
7.183163198830000340e+01 2.502079213500000066e+01
7.183196997640000347e+01 4.093024148439999976e+01
7.183209997420000548e+01 3.092877678469999836e+01
7.183251199129999520e+01 2.687361006580000122e+01
7.183272397519999686e+01 4.584721676560000247e+01
7.183276799319999384e+01 2.068697114480000110e+01
7.183320397139999614e+01 3.924651034450000253e+01
7.183400398489999361e+01 8.073623927350000429e+01
7.183421197529999347e+01 2.720678980730000163e+01
7.183438798790000135e+01 2.383901134510000119e+01
7.183463197950000279e+01 3.469976556790000188e+01
7.183481797579999295e+01 4.207528913809999693e+01
7.183495798709999747e+01 6.383627931390000043e+01
7.183511999249999747e+01 5.761289655630000084e+01
7.183511999249999747e+01 2.353791898980000141e+01
7.183513396979999754e+01 3.623468830720000255e+01
7.183513799310000536e+01 1.068651125609999930e+01
7.183533397319999381e+01 2.137616284870000172e+01
7.183563598989999832e+01 5.651673087799999706e+01
7.183604398369999444e+01 1.804904529019999870e+01
7.183612799639999480e+01 7.657370134900000380e+01
7.183627396820000399e+01 2.383901134510000119e+01
7.183640599250000491e+01 3.257429346469999842e+01
7.183645597100000657e+01 1.141544805180000033e+01
7.183645999430000018e+01 1.908546158069999876e+02
7.183654999729999702e+01 5.196440666979999889e+01
7.183676597480000225e+01 1.357053176099999980e+01
7.183679997919999494e+01 1.248841137620000019e+01
7.183691197630000147e+01 1.357053176099999980e+01
7.183692198990000577e+01 2.560026316509999944e+01
7.183735796809999385e+01 4.782602443529999903e+01
7.183740597960000684e+01 1.349300382950000028e+02
7.183764398099999937e+01 2.068697114480000110e+01
7.183772999049999441e+01 3.055989272649999933e+01
7.183776798840000311e+01 3.469976556790000188e+01
7.183792397380000239e+01 1.970396059759999829e+01
7.183811798690000217e+01 6.383627931390000043e+01
7.183823996780000698e+01 3.013675900229999982e+01
7.183838596939999377e+01 3.397698195449999758e+01
7.183847397569999771e+01 5.560923670609999903e+01
7.183853599430000259e+01 3.257429346469999842e+01
7.183875396850000072e+01 2.209548688699999985e+01
7.183885797860000366e+01 3.397698195449999758e+01
7.183889997010000172e+01 2.383901134510000119e+01
7.183909398320000150e+01 3.055989272649999933e+01
7.183909597989999440e+01 3.785786921790000292e+01
7.183916798229999756e+01 1.486964897270000030e+01
7.183959999680000408e+01 4.892383370000000298e+01
7.183966198560000294e+01 2.502079213500000066e+01
7.183977398279999704e+01 3.013675900229999982e+01
7.183991599079999446e+01 1.923327398350000124e+02
7.184025198220000163e+01 1.710810943519999938e+01
7.184028798340000321e+01 1.930641132659999926e+01
7.184041199089999452e+01 2.824801547750000097e+01
7.184044799209999610e+01 3.469976556790000188e+01
7.184045797589999438e+01 5.651673087799999706e+01
7.184089797740000449e+01 1.577664546459999961e+01
7.184117797019999330e+01 2.068697114480000110e+01
7.184126397970000255e+01 6.383627931390000043e+01
7.184129998090000413e+01 1.466570960880000030e+01
7.184139198059999387e+01 1.248841137620000019e+01
7.184142199160000075e+01 5.076098153200000240e+01
7.184144198890000155e+01 7.777074055159999943e+01
7.184145197269999983e+01 2.655062234440000069e+01
7.184146597980000593e+01 1.804904529019999870e+01
7.184151598809999939e+01 2.137616284870000172e+01
7.184152796860000478e+01 5.301786301639999976e+01
7.184182998539999687e+01 3.785786921790000292e+01
7.184183397889999867e+01 7.360921082289999617e+01
7.184224799279999729e+01 2.275404271689999902e+01
7.184240797159999659e+01 1.089496612499999983e+01
7.184287998080000648e+01 4.389754417689999855e+01
7.184290397169999665e+01 4.119955041139999707e+01
7.184303396939999686e+01 2.068697114480000110e+01
7.184306997059999844e+01 5.792614042160000309e+01
7.184318998460000216e+01 4.037493802000000187e+01
7.184322997930000554e+01 1.466570960880000030e+01
7.184357798099999570e+01 7.196708774680000431e+01
7.184388199449999490e+01 1.930641132659999926e+01
7.184394797679999556e+01 2.137616284870000172e+01
7.184407198430000108e+01 3.439336867179999757e+01
7.184414997700000072e+01 1.970396059759999829e+01
7.184436598419999598e+01 7.196708774680000431e+01
7.184448397159999899e+01 1.512407788710000034e+01
7.184456998109999404e+01 1.930641132659999926e+01
7.184458398820000014e+01 4.093024148439999976e+01
7.184473797680000473e+01 1.486964897270000030e+01
7.184499797220000517e+01 2.383901134510000119e+01
7.184504997729999332e+01 2.106594304320000077e+01
7.184517398479999883e+01 2.502079213500000066e+01
7.184544599059999825e+01 1.739222971730000111e+01
7.184545397760000185e+01 1.068651125609999930e+01
7.184546399120000615e+01 9.964215269529999830e+01
7.184551799300000141e+01 2.209548688699999985e+01
7.184563598040000443e+01 1.864643435509999847e+01
7.184571596979999697e+01 2.502079213500000066e+01
7.184587198500000227e+01 4.119955041139999707e+01
7.184621196989999703e+01 2.353791898980000141e+01
7.184632998700000428e+01 1.466570960880000030e+01
7.184635397789999445e+01 5.530271364699999737e+01
7.184642198679999581e+01 2.137616284870000172e+01
7.184651598329999445e+01 1.402972363029999947e+01
7.184653797750000592e+01 2.209548688699999985e+01
7.184654599430000133e+01 1.970396059759999829e+01
7.184667399529999443e+01 1.804904529019999870e+01
7.184672799710000390e+01 6.913290034530000128e+01
7.184677198529999487e+01 1.834996683809999851e+01
7.184681197999999824e+01 8.914124123360000596e+00
7.184701198339999451e+01 7.989114297940000142e+01
7.184714996809999832e+01 3.257429346469999842e+01
7.184741398689999414e+01 3.597042479539999960e+01
7.184757399560000124e+01 1.633292303910000101e+02
7.184767198560000168e+01 1.273823213730000070e+01
7.184769198300000426e+01 2.720678980730000163e+01
7.184799799319999636e+01 1.850852949490000015e+02
7.184819397329999902e+01 2.383901134510000119e+01
7.184829598669999484e+01 5.530271364699999737e+01
7.184856197240000597e+01 1.141544805180000033e+01
7.184863597150000203e+01 4.273717998109999883e+01
7.184870398040000339e+01 4.389754417689999855e+01
7.184871399399999348e+01 1.597708969179999983e+01
7.184896197919999850e+01 2.527633653199999841e+01
7.184902998809999985e+01 1.739222971730000111e+01
7.184905198219999534e+01 5.530271364699999737e+01
7.184910997750000661e+01 1.739222971730000111e+01
7.184932598470000187e+01 6.792096739960000207e+01
7.184937798980000423e+01 1.690431120470000081e+01
7.184942197799999519e+01 1.273823213730000070e+01
7.184957599640000581e+01 6.642328457979999712e+01
7.184967598320000093e+01 1.466570960880000030e+01
7.184976798300000667e+01 1.486964897270000030e+01
7.184978199009999855e+01 9.552241388900000629e+00
7.185031199460000551e+01 5.105417044979999730e+01
7.185034197570000458e+01 4.983212785740000328e+01
7.185080596800000308e+01 9.963388944669999248e+00
7.185091197490000070e+01 6.037067709029999918e+01
7.185111197829999696e+01 2.866320543320000169e+01
7.185111999510000658e+01 2.901095900150000162e+01
7.185119599099999732e+01 2.415718359090000078e+01
7.185131797190000214e+01 2.383901134510000119e+01
7.185133796930000472e+01 3.597042479539999960e+01
7.185159999130000585e+01 3.759275637710000240e+01
7.185171398520000707e+01 3.013675900229999982e+01
7.185172396900000535e+01 1.262781953350000066e+02
7.185172998909999365e+01 3.293922144750000314e+01
7.185183599590000370e+01 4.584721676560000247e+01
7.185183599590000370e+01 5.560923670609999903e+01
7.185187998409999466e+01 8.296020436220000249e+01
7.185189798470000255e+01 5.530271364699999737e+01
7.185194799299999602e+01 3.759275637710000240e+01
7.185196399689999680e+01 1.512407788710000034e+01
7.185198599100000649e+01 4.093024148439999976e+01
7.185225597020000521e+01 3.211415528589999724e+01
7.185232597590000125e+01 3.257429346469999842e+01
7.185246598720000577e+01 1.379050209380000069e+01
7.185247197750000225e+01 2.655062234440000069e+01
7.185248398779999945e+01 1.141544805180000033e+01
7.185249197480000305e+01 2.209548688699999985e+01
7.185259398819999888e+01 2.106594304320000077e+01
7.185260799530000497e+01 3.785786921790000292e+01
7.185267797109999321e+01 3.870242953300000011e+01
7.185272398589999909e+01 2.068697114480000110e+01
7.185272398589999909e+01 1.192230631800000040e+01
7.185272598269999378e+01 1.170610385360000016e+01
7.185280597210000053e+01 2.655062234440000069e+01
7.185281398889999593e+01 1.273823213730000070e+01
7.185284397009999680e+01 2.824801547750000097e+01
7.185295397039999443e+01 2.824801547750000097e+01
7.185295599699999514e+01 2.244007930969999975e+01
7.185305199030000267e+01 1.834996683809999851e+01
7.185311797260000333e+01 8.061963440539999581e+00
7.185312399270000583e+01 3.055989272649999933e+01
7.185315597059999959e+01 3.597042479539999960e+01
7.185320398209999837e+01 9.585964878730000294e+01
7.185327997800000333e+01 3.597042479539999960e+01
7.185330197220000059e+01 2.560026316509999944e+01
7.185337597129999665e+01 2.383901134510000119e+01
7.185338798169999563e+01 1.834996683809999851e+01
7.185350197549999507e+01 7.481181468980000204e+01
7.185361596939999629e+01 2.068697114480000110e+01
7.185382199289999505e+01 1.930641132659999926e+01
7.185385197399999413e+01 2.502079213500000066e+01
7.185407197479999297e+01 1.512407788710000034e+01
7.185408198829999549e+01 1.970396059759999829e+01
7.185409599540000158e+01 5.530271364699999737e+01
7.185413798689999965e+01 1.044058236849999943e+01
7.185421398280000460e+01 3.293922144750000314e+01
7.185435998440000560e+01 1.248841137620000019e+01
7.185449597240000230e+01 1.577664546459999961e+01
7.185450997949999419e+01 1.261223054719999936e+02
7.185458597539999914e+01 3.469976556790000188e+01
7.185465797780000230e+01 1.930641132659999926e+01
7.185473197700000014e+01 4.782602443529999903e+01
7.185475596790000452e+01 2.527633653199999841e+01
7.185478398200000072e+01 4.692195304690000057e+01
7.185480996969999978e+01 1.379050209380000069e+01
7.185481998320000230e+01 1.466570960880000030e+01
7.185482597349999878e+01 2.068697114480000110e+01
7.185487198830000466e+01 3.055989272649999933e+01
7.185492199659999812e+01 2.000925384059999956e+01
7.185496398809999619e+01 2.244007930969999975e+01
7.185499396919999526e+01 4.207528913809999693e+01
7.185499599579999597e+01 1.930641132659999926e+01
7.185502997039999684e+01 2.275404271689999902e+01
7.185515198109999346e+01 1.248841137620000019e+01
7.185520598290000294e+01 3.623468830720000255e+01
7.185525798800000530e+01 1.597708969179999983e+01
7.185542598370000178e+01 2.137616284870000172e+01
7.185546398159999626e+01 5.422755917269999770e+01
7.185552597049999690e+01 2.824801547750000097e+01
7.185554999110000551e+01 1.357053176099999980e+01
7.185556998849999388e+01 1.577664546459999961e+01
7.185560998319999726e+01 3.211415528589999724e+01
7.185562798380000515e+01 3.257429346469999842e+01
7.185566198829999962e+01 5.076098153200000240e+01
7.185575997830000006e+01 1.512407788710000034e+01
7.185596397519999812e+01 1.690431120470000081e+01
7.185628798599999811e+01 3.623468830720000255e+01
7.185633596780000687e+01 5.105417044979999730e+01
7.185641399029999832e+01 2.866320543320000169e+01
7.185649797320000687e+01 1.068651125609999930e+01
7.185652399059999595e+01 2.275404271689999902e+01
7.185658198599999480e+01 1.044058236849999943e+01
7.185669198630000665e+01 2.502079213500000066e+01
7.185675197839999839e+01 1.179059269809999932e+02
7.185679998989999717e+01 1.466570960880000030e+01
7.185699397330000693e+01 4.207528913809999693e+01
7.185701599719999422e+01 3.013675900229999982e+01
7.185706996919999767e+01 2.502079213500000066e+01
7.185713198780000255e+01 2.068697114480000110e+01
7.185724997520000557e+01 3.623468830720000255e+01
7.185728597639999293e+01 5.301786301639999976e+01
7.185729598999999723e+01 1.739222971730000111e+01
7.185735198860000139e+01 1.968267202709999992e+02
7.185767197609999357e+01 3.293922144750000314e+01
7.185772398109999415e+01 5.331764702590000127e+01
7.185773399469999845e+01 1.248841137620000019e+01
7.185777598619999651e+01 5.530271364699999737e+01
7.185798197980000168e+01 1.834996683809999851e+01
7.185811999439999909e+01 1.273823213730000070e+01
7.185827398300000368e+01 1.804904529019999870e+01
7.185832598810000604e+01 2.901095900150000162e+01
7.185834598540000684e+01 1.577664546459999961e+01
7.185868197679999980e+01 1.113821458849999999e+02
7.185885798930000590e+01 2.502079213500000066e+01
7.185898998380000080e+01 1.864643435509999847e+01
7.185906398299999864e+01 1.581968092879999972e+02
7.185958799719999490e+01 2.527633653199999841e+01
7.185974597930000130e+01 5.530271364699999737e+01
7.185979598759999476e+01 1.577664546459999961e+01
7.186039197440000237e+01 1.512407788710000034e+01
7.186042797570000573e+01 1.577664546459999961e+01
7.186059597130000043e+01 6.825931784489999643e+01
7.186069199439999977e+01 6.261924951769999836e+01
7.186082997920000537e+01 1.005500982869999973e+02
7.186097198720000279e+01 3.013675900229999982e+01
7.186118999120000694e+01 4.389754417689999855e+01
7.186142197249999697e+01 2.824801547750000097e+01
7.186153396960000350e+01 2.275404271689999902e+01
7.186168599130000700e+01 2.137616284870000172e+01
7.186176997420000134e+01 6.913290034530000128e+01
7.186219799520000606e+01 1.512407788710000034e+01
7.186249199510000096e+01 6.642328457979999712e+01
7.186256197090000342e+01 1.248841137620000019e+01
7.186263397339999415e+01 6.554107356629999970e+01
7.186275398729999608e+01 4.273717998109999883e+01
7.186280399560000376e+01 1.262781953350000066e+02
7.186285397410000542e+01 1.466570960880000030e+01
7.186295199389999766e+01 2.655062234440000069e+01
7.186300396919999400e+01 5.530271364699999737e+01
7.186310997610000584e+01 5.530271364699999737e+01
7.186312198640000304e+01 1.834996683809999851e+01
7.186332797999999400e+01 1.864643435509999847e+01
7.186359998579999342e+01 2.560026316509999944e+01
7.186372199650000425e+01 5.331764702590000127e+01
7.186386197810000454e+01 1.834996683809999851e+01
7.186397397519999686e+01 3.870242953300000011e+01
7.186397796869999866e+01 5.076098153200000240e+01
7.186403599380000173e+01 4.300987520599999669e+01
7.186404198409999822e+01 2.068697114480000110e+01
7.186424598099999628e+01 1.710810943519999938e+01
7.186425197120000519e+01 2.000925384059999956e+01
7.186439797280000619e+01 7.110231747829999449e+01
7.186445799470000395e+01 9.616409518700000092e+01
7.186467799540000101e+01 1.248841137620000019e+01
7.186484599109999749e+01 8.590863151480000681e+01
7.186511597039999799e+01 1.710810943519999938e+01
7.186528399590000049e+01 1.192230631800000040e+01
7.186537799239999913e+01 3.293922144750000314e+01
7.186560398340000688e+01 1.170610385360000016e+01
7.186577796939999985e+01 2.824801547750000097e+01
7.186583396790000222e+01 2.655062234440000069e+01
7.186585196849999591e+01 1.466570960880000030e+01
7.186588999629999819e+01 1.710810943519999938e+01
7.186596196889999533e+01 5.560923670609999903e+01
7.186619997020000028e+01 1.141544805180000033e+01
7.186622798439999826e+01 2.275404271689999902e+01
7.186647596960000328e+01 1.577664546459999961e+01
7.186664998530000048e+01 1.804904529019999870e+01
7.186717396970000493e+01 1.690431120470000081e+01
7.186720398069999760e+01 2.209548688699999985e+01
7.186726799609999716e+01 1.379050209380000069e+01
7.186736199259999580e+01 3.397698195449999758e+01
7.186739799379999738e+01 3.785786921790000292e+01
7.186742597820000356e+01 8.914124123360000596e+00
7.186747398970000233e+01 8.662598413130000452e+00
7.186769399050000118e+01 1.577664546459999961e+01
7.186781397459999710e+01 1.597708969179999983e+01
7.186792796849999831e+01 4.093024148439999976e+01
7.186805596950000563e+01 1.192230631800000040e+01
7.186822599170000103e+01 8.914124123360000596e+00
7.186823797229999400e+01 2.502079213500000066e+01
7.186885598300000311e+01 1.710810943519999938e+01
7.186893197889999385e+01 3.293922144750000314e+01
7.186893597249999743e+01 2.000925384059999956e+01
7.186900597810000590e+01 2.720678980730000163e+01
7.186918398740000669e+01 5.076098153200000240e+01
7.186932599540000410e+01 2.866320543320000169e+01
7.186936399340000037e+01 4.782602443529999903e+01
7.186944198610000001e+01 8.380392678469999623e+01
7.186971998209999413e+01 5.761289655630000084e+01
7.186995398999999907e+01 2.000925384059999956e+01
7.186997598409999455e+01 1.044058236849999943e+01
7.187000197170000604e+01 7.075946822689999749e+01
7.187008598449999397e+01 3.397698195449999758e+01
7.187015998360000424e+01 3.759275637710000240e+01
7.187022396919999778e+01 2.527633653199999841e+01
7.187109997870000200e+01 3.055989272649999933e+01
7.187114197020000006e+01 1.379050209380000069e+01
7.187127998469999568e+01 9.963388944669999248e+00
7.187151998279999532e+01 2.275404271689999902e+01
7.187158998850000557e+01 2.824801547750000097e+01
7.187181198599999732e+01 1.804904529019999870e+01
7.187182998660000521e+01 5.105417044979999730e+01
7.187189397219999876e+01 1.864643435509999847e+01
7.187190997599999776e+01 1.089496612499999983e+01
7.187192398310000385e+01 3.597042479539999960e+01
7.187200197580000349e+01 2.209548688699999985e+01
7.187210398909999753e+01 2.106594304320000077e+01
7.187217196820000709e+01 2.209548688699999985e+01
7.187219798559999617e+01 2.502079213500000066e+01
7.187220197919999976e+01 2.244007930969999975e+01
7.187234199050000427e+01 4.892383370000000298e+01
7.187237197160000335e+01 1.248841137620000019e+01
7.187264996769999925e+01 3.924651034450000253e+01
7.187275198099999329e+01 1.804904529019999870e+01
7.187279397250000557e+01 6.294603731200000141e+01
7.187293398379999587e+01 1.690431120470000081e+01
7.187299796940000363e+01 6.825931784489999643e+01
7.187309998269999767e+01 4.273717998109999883e+01
7.187322798370000498e+01 9.552241388900000629e+00
7.187327396870000484e+01 3.397698195449999758e+01
7.187335199119999629e+01 2.824801547750000097e+01
7.187340599300000576e+01 2.106594304320000077e+01
7.187340998649999335e+01 2.353791898980000141e+01
7.187344199419999313e+01 2.209548688699999985e+01
7.187353798750000067e+01 2.068697114480000110e+01
7.187394598129999679e+01 1.930641132659999926e+01
7.187405398490000152e+01 2.687361006580000122e+01
7.187419399620000604e+01 3.870242953300000011e+01
7.187423399089999521e+01 1.690431120470000081e+01
7.187434199449999994e+01 2.353791898980000141e+01
7.187438797949999980e+01 2.209548688699999985e+01
7.187472799420000058e+01 2.106594304320000077e+01
7.187473997470000597e+01 1.068651125609999930e+01
7.187482398749999390e+01 2.901095900150000162e+01
7.187482798099999570e+01 2.209548688699999985e+01
7.187490999700000316e+01 1.804904529019999870e+01
7.187511599059999412e+01 3.705910740160000216e+01
7.187574997539999799e+01 1.834996683809999851e+01
7.187579599020000387e+01 7.481181468980000204e+01
7.187583997849999662e+01 3.951333431730000001e+01
